% Model:              20-15-10--20-5-5(base).mph
% Version:            COMSOL 6.1.0.252
% Date:               Sep 6 2024, 17:15
% Dimension:          3
% Nodes:              225
% Expressions:        4
% Description:        线
% x                       y                        z                        磁标势                      u                        v                        w
3.0175688848859425        0.0014191353205402222    0.055187388557770806     3183.195857715133        0.01756888488594334      0.0014191353205402222    0.055187388557770806
3.143246757152614         0.001419069527541924     0.0600459415015686       3183.2203604582296       0.01824675715261452      0.001419069527541924     0.060045941501568605
3.268912791141827         0.0014196394624270824    0.06510030125490925      3183.2434021450254       0.0189127911418271       0.0014196394624270824    0.06510030125490925
3.3945669868535804        0.0014208451251956976    0.07035046781779275      3183.26498277552         0.019566986853581086     0.0014208451251956976    0.07035046781779275
3.5202093442878764        0.001422686515847769     0.07579644119021911      3183.2851023497137       0.02020934428787648      0.001422686515847769     0.07579644119021911
3.645839863444713         0.0014251636343832973    0.08143822137218833      3183.303760867607        0.02083986344471328      0.0014251636343832973    0.08143822137218834
3.771458544324091         0.0014282764808022821    0.08727580836370041      3183.3209583291987       0.021458544324091482     0.0014282764808022821    0.0872758083637004
3.8970653869260112        0.0014320250551047237    0.09330920216475533      3183.33669473449         0.02206538692601109      0.0014320250551047235    0.09330920216475533
4.022660391250472         0.0014364093572906216    0.0995384027753531       3183.3509700834798       0.022660391250472107     0.0014364093572906216    0.0995384027753531
2.0117905398145446        0.0014262181680901758    0.023624558031471562     3183.0277983028636       0.011790539814544782     0.0014262181680901758    0.023624558031471562
2.1375491551497174        0.0014234910393388985    0.02685675424932643      3183.0682415344113       0.012549155149718154     0.0014234910393388983    0.02685675424932643
2.2632973927131057        0.0014212901313897732    0.030292709780876313     3183.1031316788117       0.013297392713106227     0.0014212901313897732    0.030292709780876313
2.3890352525047085        0.0014196154442428005    0.0339324246261212       3183.132468736066        0.014035252504708997     0.0014196154442428005    0.0339324246261212
2.5147627345245263        0.00141846697789798      0.0377758987850611       3183.1562527061733       0.014762734524526467     0.00141846697789798      0.0377758987850611
2.640479838772558         0.0014178447323553122    0.04182313225769601      3183.1744835891336       0.015479838772558636     0.0014178447323553122    0.041823132257696016
2.766186565248805         0.0014177487076147963    0.046074125044025936     3183.187161384947        0.016186565248805507     0.0014177487076147963    0.046074125044025936
2.8918829139532667        0.0014181789036764331    0.05052887714405086      3183.1942860936133       0.016882913953267072     0.0014181789036764331    0.05052887714405086
4.148244576790865         0.0014427451501556154    0.1059529675224706       3183.3656584716714       0.023244576790864575     0.0014427451501556154    0.10595296752247059
4.273817850313161         0.0014560573348020643    0.11256058273227994      3183.380517053086        0.023817850313161453     0.0014560573348020643    0.11256058273227991
4.399380211817363         0.0014763459112299687    0.11936124840478106      3183.3955458277237       0.02438021181736275      0.0014763459112299687    0.11936124840478106
4.5249316613034685        0.0015036108794393274    0.12635496453997402      3183.4107447955835       0.024931661303468456     0.0015036108794393274    0.12635496453997402
4.650472198771479         0.0015378522394301417    0.13354173113785883      3183.4261139566665       0.025472198771478573     0.0015378522394301417    0.13354173113785883
4.776001824221392         0.0015790699912024107    0.14092154819843544      3183.441653310972        0.026001824221393112     0.0015790699912024107    0.14092154819843544
4.901520537653212         0.001627264134756135     0.1484944157217039       3183.457362858501        0.026520537653212058     0.001627264134756135     0.1484944157217039
5.027028339066935         0.0016824346700913143    0.15626033370766418      3183.473242599252        0.02702833906693542      0.0016824346700913143    0.15626033370766418
1.0054978162916444        0.0014401866258599574    0.005301258903109516     3182.545309964216        0.005497816291644668     0.0014401866258599574    0.005301258903109516
1.131304417254076         0.0014420608527409692    0.006858572267528455     3182.626522668423        0.006304417254076315     0.0014420608527409692    0.0068585722675284545
1.257105300924488         0.0014429007127356281    0.00862534249669777      3182.701763469237        0.007105300924488209     0.0014429007127356281    0.00862534249669777
1.38290046730288          0.0014427062058439343    0.010601569590617463     3182.771032366658        0.007900467302880354     0.0014427062058439343    0.010601569590617463
1.5086899163892524        0.001441477332065888     0.01278725354928753      3182.8343293606854       0.008689916389252744     0.001441477332065888     0.01278725354928753
1.6344736481836049        0.001439214091401489     0.015182394372707976     3182.89165445132         0.009473648183605382     0.001439214091401489     0.015182394372707974
1.760251662685938         0.0014359164838507372    0.017786992060878793     3182.943007638561        0.010251662685938268     0.0014359164838507372    0.017786992060878793
1.886023959896251         0.0014315845094136329    0.02060104661379999      3182.988388922409        0.011023959896251401     0.0014315845094136329    0.02060104661379999
0                         0                        0                        3180.8043875686412       0                        0                        0
0.12557022198936937       4.1075011577901353E-4    5.064640004302034E-5     3181.1258204303103       5.702219893693918E-4     4.1075011577901353E-4    5.0646400043020366E-5
0.25117387399219193       7.555782922590218E-4     2.761530751848033E-4     3181.4175911313455       0.0011738739921919811    7.555782922590218E-4     2.761530751848033E-4
0.3768109560084677        0.0010344845294400244    6.765200254253487E-4     3181.679699671745        0.0018109560084677682    0.0010344845294400244    6.765200254253487E-4
0.5024814680381967        0.001247468827322022     0.001251747250764657     3181.9121460515094       0.0024814680381967527    0.001247468827322022     0.001251747250764657
0.6281854100813788        0.0013945311859050137    0.0020018347512027277    3182.1149302706385       0.003185410081378935     0.0013945311859050137    0.0020018347512027277
0.7539227821380141        0.0014756716051890005    0.0029267825267395614    3182.288052329133        0.003922782138014315     0.0014756716051890005    0.002926782526739561
0.8796935842081026        0.0014908900851739817    0.004026590577375157     3182.431512226992        0.004693584208102892     0.0014908900851739817    0.004026590577375157
8.037111937906102         0.002311048281119538     0.4120373298406417       3183.5441910107334       0.03711193790610379      0.002311048281119538     0.4120373298406417
